fecha,codigo_art,dias_reaprovisionamiento,ingreso,egreso
2024-07-03,UT09G,120,140,0
2024-07-04,UT09G,120,0,36
2024-07-08,UT09G,120,0,84
2024-07-11,UT09G,120,12,24
2024-07-16,UT09G,120,84,84
2024-07-24,UT09G,120,24,24
2024-07-25,UT09G,120,12,12
2024-07-26,UT09G,120,8,16
2024-08-12,UT09G,120,4,4
2024-08-19,UT09G,120,500,0
2024-08-23,UT09G,120,0,16
2024-08-26,UT09G,120,0,4
2024-08-27,UT09G,120,0,44
2024-08-29,UT09G,120,120,248
2024-08-30,UT09G,120,48,80
2024-09-02,UT09G,120,16,16
2024-09-04,UT09G,120,0,16
2024-09-06,UT09G,120,0,8
2024-09-09,UT09G,120,0,36
2024-09-10,UT09G,120,416,0
2024-09-12,UT09G,120,0,72
2024-09-13,UT09G,120,0,192
2024-09-16,UT09G,120,16,20
2024-09-17,UT09G,120,0,0
2024-09-18,UT09G,120,0,8
2024-09-19,UT09G,120,0,4
2024-09-23,UT09G,120,0,24
2024-09-26,UT09G,120,0,120
2024-09-27,UT09G,120,36,72
2024-09-30,UT09G,120,80,212
2024-10-08,UT09G,120,0,4
2024-10-31,UT09G,120,968,632
2024-11-01,UT09G,120,20,20
2024-11-11,UT09G,120,0,8
2024-11-13,UT09G,120,0,4
2024-11-14,UT09G,120,724,0
2024-11-15,UT09G,120,0,4
2024-11-22,UT09G,120,28,88
2024-11-25,UT09G,120,0,12
2024-11-26,UT09G,120,4,12
2024-11-27,UT09G,120,0,144
2024-11-28,UT09G,120,180,372
2024-11-29,UT09G,120,56,124
2024-11-30,UT09G,120,0,108
2024-12-05,UT09G,120,280,0
2024-12-11,UT09G,120,0,0
2024-12-12,UT09G,120,64,140
2024-12-16,UT09G,120,28,84
2024-12-19,UT09G,120,20,40
2024-12-23,UT09G,120,0,88
2024-12-27,UT09G,120,40,80
2024-12-30,UT09G,120,0,0
2025-01-02,UT09G,120,840,0
2025-01-06,UT09G,120,0,8
2025-01-10,UT09G,120,0,36
2025-01-13,UT09G,120,0,4
2025-01-16,UT09G,120,48,96
2025-01-17,UT09G,120,4,12
2023-08-11,UT103G,120,1800,0
2023-08-24,UT103G,120,246,246
2023-08-25,UT103G,120,0,660
2023-08-28,UT103G,120,162,386
2023-08-29,UT103G,120,330,672
2023-08-30,UT103G,120,30,126
2023-08-31,UT103G,120,120,546
2023-09-14,UT103G,120,0,30
2023-09-19,UT103G,120,0,6
2023-09-20,UT103G,120,0,6
2023-10-03,UT103G,120,2,0
2023-11-01,UT103G,120,402,48
2023-11-07,UT103G,120,0,6
2023-11-09,UT103G,120,0,12
2023-11-10,UT103G,120,0,6
2023-11-13,UT103G,120,240,246
2023-11-14,UT103G,120,0,240
2023-11-15,UT103G,120,0,12
2023-11-16,UT103G,120,6,30
2023-11-21,UT103G,120,24,72
2023-11-23,UT103G,120,12,24
2023-12-07,UT103G,120,420,0
2023-12-11,UT103G,120,0,6
2023-12-14,UT103G,120,0,6
2023-12-15,UT103G,120,42,84
2023-12-18,UT103G,120,0,24
2023-12-20,UT103G,120,6,18
2023-12-21,UT103G,120,0,132
2024-01-11,UT103G,120,0,6
2024-01-12,UT103G,120,0,132
2024-01-15,UT103G,120,60,60
2024-01-16,UT103G,120,0,60
2024-02-16,UT103G,120,90,0
2024-02-19,UT103G,120,0,0
2024-02-20,UT103G,120,48,72
2024-02-21,UT103G,120,24,24
2024-02-26,UT103G,120,12,42
2024-02-28,UT103G,120,12,24
2024-03-01,UT103G,120,0,24
2024-03-25,UT103G,120,1500,0
2024-03-26,UT103G,120,0,6
2024-03-27,UT103G,120,0,24
2024-03-28,UT103G,120,0,414
2024-04-05,UT103G,120,0,0
2024-04-08,UT103G,120,0,6
2024-04-16,UT103G,120,720,252
2024-04-19,UT103G,120,0,132
2024-04-22,UT103G,120,480,480
2024-04-23,UT103G,120,24,48
2024-04-24,UT103G,120,138,174
2024-04-29,UT103G,120,18,18
2024-04-30,UT103G,120,102,264
2024-05-07,UT103G,120,0,24
2024-05-08,UT103G,120,24,24
2024-05-10,UT103G,120,0,48
2024-05-13,UT103G,120,0,120
2024-05-15,UT103G,120,0,6
2024-05-16,UT103G,120,0,6
2024-05-17,UT103G,120,0,6
2024-05-20,UT103G,120,60,72
2024-05-21,UT103G,120,564,48
2024-05-22,UT103G,120,0,0
2024-05-23,UT103G,120,6,12
2024-05-29,UT103G,120,24,54
2024-06-11,UT103G,120,0,0
2024-06-12,UT103G,120,966,186
2024-06-13,UT103G,120,0,12
2024-06-14,UT103G,120,0,36
2024-06-18,UT103G,120,276,282
2024-06-19,UT103G,120,12,120
2024-06-24,UT103G,120,18,36
2024-06-26,UT103G,120,18,54
2024-06-28,UT103G,120,24,180
2024-07-08,UT103G,120,132,174
2024-07-10,UT103G,120,24,48
2024-07-11,UT103G,120,0,60
2024-07-15,UT103G,120,0,6
2024-07-16,UT103G,120,42,42
2024-07-17,UT103G,120,0,12
2024-07-19,UT103G,120,0,18
2024-07-22,UT103G,120,0,36
2024-07-23,UT103G,120,42,84
2024-07-24,UT103G,120,138,156
2024-07-25,UT103G,120,24,24
2024-07-26,UT103G,120,270,540
2024-07-29,UT103G,120,6,18
2024-07-30,UT103G,120,24,24
2024-07-31,UT103G,120,318,798
2024-08-05,UT103G,120,6,6
2024-08-15,UT103G,120,0,54
2024-08-21,UT103G,120,48,96
2024-08-23,UT103G,120,30,60
2024-08-28,UT103G,120,24,72
2024-08-29,UT103G,120,60,144
2024-08-30,UT103G,120,24,36
2024-08-31,UT103G,120,24,48
2024-09-02,UT103G,120,12,12
2024-09-04,UT103G,120,0,12
2024-09-09,UT103G,120,0,90
2024-09-13,UT103G,120,0,24
2024-09-16,UT103G,120,12,78
2024-09-17,UT103G,120,0,0
2024-09-18,UT103G,120,0,6
2024-09-19,UT103G,120,0,6
2024-09-23,UT103G,120,0,48
2024-09-24,UT103G,120,96,192
2024-09-25,UT103G,120,24,78
2024-09-26,UT103G,120,24,48
2024-09-30,UT103G,120,18,54
2024-10-09,UT103G,120,0,12
2024-10-10,UT103G,120,6,12
2024-10-14,UT103G,120,12,24
2024-10-22,UT103G,120,0,12
2024-10-24,UT103G,120,0,6
2024-12-09,UT103G,120,600,0
2024-12-11,UT103G,120,0,0
2024-12-12,UT103G,120,186,396
2024-12-13,UT103G,120,204,204
2024-12-16,UT103G,120,12,72
2024-12-17,UT103G,120,0,6
2024-12-19,UT103G,120,0,120
2024-12-26,UT103G,120,408,408
2023-07-18,UT42G,120,3744,0
2023-07-28,UT42G,120,288,1440
2023-08-11,UT42G,120,3624,1272
2023-08-14,UT42G,120,480,960
2023-08-18,UT42G,120,0,12
2023-08-23,UT42G,120,0,12
2023-08-24,UT42G,120,108,108
2023-08-25,UT42G,120,0,120
2023-08-28,UT42G,120,24,168
2023-08-29,UT42G,120,216,444
2023-08-30,UT42G,120,24,192
2023-08-31,UT42G,120,228,1140
2023-09-01,UT42G,120,120,120
2023-09-20,UT42G,120,0,12
2023-09-21,UT42G,120,0,0
2023-09-22,UT42G,120,0,12
2023-09-27,UT42G,120,24,48
2023-09-28,UT42G,120,0,12
2023-09-29,UT42G,120,132,552
2023-09-30,UT42G,120,0,12
2023-10-02,UT42G,120,12,12
2023-10-06,UT42G,120,1440,0
2023-10-12,UT42G,120,24,72
2023-10-18,UT42G,120,0,144
2023-10-19,UT42G,120,60,264
2023-10-23,UT42G,120,0,12
2023-10-26,UT42G,120,0,12
2023-10-30,UT42G,120,12,24
2023-10-31,UT42G,120,12,24
2023-11-01,UT42G,120,168,24
2023-11-07,UT42G,120,0,144
2023-11-13,UT42G,120,48,60
2023-11-14,UT42G,120,0,48
2023-11-21,UT42G,120,0,864
2023-11-23,UT42G,120,0,24
2023-11-24,UT42G,120,0,12
2023-12-07,UT42G,120,504,0
2023-12-11,UT42G,120,12,24
2023-12-14,UT42G,120,0,48
2023-12-21,UT42G,120,0,48
2024-01-15,UT42G,120,12,36
2024-01-16,UT42G,120,0,12
2024-01-24,UT42G,120,24,48
2024-01-25,UT42G,120,0,24
2024-02-19,UT42G,120,12,24
2024-02-20,UT42G,120,0,12
2024-02-26,UT42G,120,0,48
2024-03-11,UT42G,120,0,540
2024-03-25,UT42G,120,1800,0
2024-03-26,UT42G,120,0,12
2024-03-27,UT42G,120,0,36
2024-03-28,UT42G,120,120,768
2024-04-16,UT42G,120,936,36
2024-04-19,UT42G,120,0,36
2024-04-22,UT42G,120,72,72
2024-04-24,UT42G,120,252,288
2024-04-26,UT42G,120,0,12
2024-04-30,UT42G,120,120,372
2024-05-10,UT42G,120,12,84
2024-05-20,UT42G,120,84,108
2024-05-21,UT42G,120,960,48
2024-05-22,UT42G,120,0,0
2024-05-23,UT42G,120,12,12
2024-05-24,UT42G,120,0,60
2024-05-28,UT42G,120,144,300
2024-05-29,UT42G,120,24,36
2024-06-04,UT42G,120,240,0
2024-06-12,UT42G,120,1152,0
2024-06-13,UT42G,120,36,108
2024-06-14,UT42G,120,36,156
2024-06-19,UT42G,120,24,48
2024-06-26,UT42G,120,60,180
2024-06-27,UT42G,120,96,204
2024-06-28,UT42G,120,264,744
2024-07-08,UT42G,120,288,468
2024-07-10,UT42G,120,0,0
2024-07-15,UT42G,120,0,12
2024-07-16,UT42G,120,108,108
2024-07-17,UT42G,120,0,12
2024-07-23,UT42G,120,12,96
2024-07-24,UT42G,120,156,156
2024-07-25,UT42G,120,84,144
2024-07-26,UT42G,120,60,204
2024-07-29,UT42G,120,24,60
2024-07-30,UT42G,120,0,0
2024-07-31,UT42G,120,72,264
2024-08-02,UT42G,120,0,12
2024-08-05,UT42G,120,24,24
2024-08-06,UT42G,120,2160,0
2024-08-07,UT42G,120,0,540
2024-08-08,UT42G,120,0,12
2024-08-09,UT42G,120,0,36
2024-08-15,UT42G,120,0,96
2024-08-19,UT42G,120,0,12
2024-08-22,UT42G,120,0,120
2024-08-23,UT42G,120,216,324
2024-08-26,UT42G,120,0,120
2024-08-27,UT42G,120,0,12
2024-08-28,UT42G,120,36,96
2024-08-29,UT42G,120,48,156
2024-08-30,UT42G,120,12,36
2024-09-02,UT42G,120,12,12
2024-09-04,UT42G,120,0,12
2024-09-09,UT42G,120,0,120
2024-09-16,UT42G,120,12,132
2024-09-23,UT42G,120,0,72
2024-09-24,UT42G,120,60,120
2024-09-25,UT42G,120,48,156
2024-09-26,UT42G,120,0,0
2024-09-30,UT42G,120,168,708
2024-10-08,UT42G,120,0,336
2024-10-09,UT42G,120,288,0
2024-10-14,UT42G,120,72,192
2024-10-17,UT42G,120,60,180
2024-10-18,UT42G,120,0,144
2024-10-21,UT42G,120,24,48
2024-10-24,UT42G,120,0,288
2024-10-25,UT42G,120,324,324
2024-10-29,UT42G,120,0,24
2024-10-31,UT42G,120,0,24
2024-11-13,UT42G,120,0,12
2024-11-19,UT42G,120,0,36
2024-11-20,UT42G,120,0,36
2024-11-22,UT42G,120,0,48
2024-11-25,UT42G,120,48,96
2024-11-26,UT42G,120,24,48
2024-11-27,UT42G,120,12,60
2024-11-28,UT42G,120,0,24
2024-11-29,UT42G,120,132,288
2024-12-09,UT42G,120,1008,0
2024-12-12,UT42G,120,36,72
2024-12-13,UT42G,120,0,144
2024-12-14,UT42G,120,48,96
2024-12-16,UT42G,120,60,252
2024-12-20,UT42G,120,0,12
2025-01-13,UT42G,120,36,72
2025-01-16,UT42G,120,120,240
2023-07-18,UT43G,120,3744,0
2023-07-28,UT43G,120,288,1440
2023-08-11,UT43G,120,3024,672
2023-08-18,UT43G,120,0,12
2023-08-23,UT43G,120,0,12
2023-08-24,UT43G,120,12,12
2023-08-25,UT43G,120,0,240
2023-08-28,UT43G,120,144,288
2023-08-29,UT43G,120,288,588
2023-08-30,UT43G,120,24,84
2023-08-31,UT43G,120,228,1020
2023-09-01,UT43G,120,60,60
2023-09-20,UT43G,120,12,24
2023-09-21,UT43G,120,0,0
2023-09-22,UT43G,120,0,12
2023-09-27,UT43G,120,0,36
2023-09-28,UT43G,120,0,12
2023-09-29,UT43G,120,120,528
2023-10-06,UT43G,120,2880,0
2023-10-12,UT43G,120,0,72
2023-10-18,UT43G,120,0,120
2023-10-19,UT43G,120,60,264
2023-10-23,UT43G,120,0,12
2023-10-30,UT43G,120,0,24
2023-10-31,UT43G,120,12,24
2023-11-01,UT43G,120,168,24
2023-11-07,UT43G,120,0,48
2023-11-21,UT43G,120,0,864
2023-11-23,UT43G,120,0,24
2023-11-24,UT43G,120,0,12
2023-12-07,UT43G,120,504,0
2023-12-11,UT43G,120,12,24
2023-12-14,UT43G,120,0,36
2023-12-15,UT43G,120,12,24
2023-12-21,UT43G,120,0,36
2024-01-15,UT43G,120,36,84
2024-01-16,UT43G,120,0,12
2024-01-29,UT43G,120,96,216
2024-02-19,UT43G,120,12,24
2024-02-20,UT43G,120,0,12
2024-02-26,UT43G,120,0,24
2024-03-11,UT43G,120,0,516
2024-03-26,UT43G,120,0,12
2024-03-27,UT43G,120,0,72
2024-03-28,UT43G,120,84,480
2024-04-19,UT43G,120,0,24
2024-04-24,UT43G,120,204,240
2024-04-25,UT43G,120,0,24
2024-04-26,UT43G,120,0,12
2024-04-30,UT43G,120,24,240
2024-05-07,UT43G,120,60,120
2024-05-10,UT43G,120,0,48
2024-05-13,UT43G,120,24,48
2024-05-20,UT43G,120,72,84
2024-05-21,UT43G,120,768,96
2024-05-23,UT43G,120,24,36
2024-05-24,UT43G,120,0,12
2024-05-28,UT43G,120,0,12
2024-06-04,UT43G,120,12,0
2024-06-12,UT43G,120,900,72
2024-06-13,UT43G,120,0,12
2024-06-14,UT43G,120,60,228
2024-06-18,UT43G,120,72,36
2024-06-19,UT43G,120,24,84
2024-06-27,UT43G,120,96,204
2024-06-28,UT43G,120,72,180
2024-07-08,UT43G,120,36,108
2024-07-16,UT43G,120,72,72
2024-07-23,UT43G,120,12,72
2024-07-24,UT43G,120,120,252
2024-07-26,UT43G,120,60,204
2024-07-29,UT43G,120,48,180
2024-07-30,UT43G,120,0,24
2024-07-31,UT43G,120,0,108
2024-08-06,UT43G,120,1728,0
2024-08-07,UT43G,120,0,288
2024-08-08,UT43G,120,0,12
2024-08-15,UT43G,120,0,84
2024-08-19,UT43G,120,0,12
2024-08-22,UT43G,120,0,120
2024-08-23,UT43G,120,144,156
2024-08-29,UT43G,120,60,168
2024-08-30,UT43G,120,12,48
2024-09-02,UT43G,120,12,12
2024-09-04,UT43G,120,0,12
2024-09-09,UT43G,120,0,72
2024-09-16,UT43G,120,12,72
2024-09-23,UT43G,120,444,96
2024-09-24,UT43G,120,12,12
2024-09-25,UT43G,120,48,144
2024-09-26,UT43G,120,0,0
2024-09-30,UT43G,120,120,432
2024-10-08,UT43G,120,0,252
2024-10-09,UT43G,120,288,0
2024-10-14,UT43G,120,72,144
2024-10-17,UT43G,120,72,144
2024-10-21,UT43G,120,12,36
2024-10-24,UT43G,120,0,96
2024-10-25,UT43G,120,84,84
2024-10-31,UT43G,120,0,24
2024-11-13,UT43G,120,0,12
2024-11-19,UT43G,120,0,72
2024-11-20,UT43G,120,0,24
2024-11-21,UT43G,120,360,0
2024-11-22,UT43G,120,0,36
2024-11-25,UT43G,120,48,96
2024-11-26,UT43G,120,24,48
2024-11-27,UT43G,120,12,108
2024-11-28,UT43G,120,0,12
2024-11-29,UT43G,120,12,60
2024-12-09,UT43G,120,1224,0
2024-12-12,UT43G,120,36,72
2024-12-13,UT43G,120,0,144
2024-12-14,UT43G,120,48,96
2024-12-16,UT43G,120,12,96
2025-01-16,UT43G,120,180,360
2023-07-18,UT44G,120,5040,0
2023-07-28,UT44G,120,360,1800
2023-08-11,UT44G,120,4488,1200
2023-08-14,UT44G,120,720,1440
2023-08-18,UT44G,120,0,12
2023-08-23,UT44G,120,0,12
2023-08-24,UT44G,120,132,132
2023-08-25,UT44G,120,0,324
2023-08-28,UT44G,120,24,168
2023-08-29,UT44G,120,408,876
2023-08-30,UT44G,120,96,384
2023-08-31,UT44G,120,240,2184
2023-09-01,UT44G,120,600,600
2023-09-14,UT44G,120,0,60
2023-09-20,UT44G,120,0,12
2023-09-21,UT44G,120,0,0
2023-09-22,UT44G,120,0,12
2023-09-27,UT44G,120,24,48
2023-09-28,UT44G,120,0,36
2023-09-29,UT44G,120,156,648
2023-09-30,UT44G,120,0,12
2023-10-02,UT44G,120,12,12
2023-10-03,UT44G,120,0,12
2023-10-06,UT44G,120,4320,0
2023-10-12,UT44G,120,24,120
2023-10-17,UT44G,120,0,12
2023-10-18,UT44G,120,0,120
2023-10-19,UT44G,120,72,312
2023-10-23,UT44G,120,0,24
2023-10-25,UT44G,120,12,24
2023-10-26,UT44G,120,24,96
2023-10-27,UT44G,120,72,132
2023-10-30,UT44G,120,48,180
2023-10-31,UT44G,120,12,24
2023-11-01,UT44G,120,216,72
2023-11-07,UT44G,120,0,24
2023-11-08,UT44G,120,12,12
2023-11-13,UT44G,120,96,108
2023-11-14,UT44G,120,0,96
2023-11-16,UT44G,120,0,96
2023-11-21,UT44G,120,0,864
2023-11-23,UT44G,120,0,24
2023-12-07,UT44G,120,1224,0
2023-12-11,UT44G,120,12,36
2023-12-12,UT44G,120,0,24
2023-12-13,UT44G,120,36,108
2023-12-14,UT44G,120,0,48
2023-12-20,UT44G,120,0,12
2023-12-21,UT44G,120,0,96
2024-01-11,UT44G,120,0,12
2024-01-12,UT44G,120,0,24
2024-01-15,UT44G,120,36,96
2024-01-16,UT44G,120,0,12
2024-01-24,UT44G,120,24,60
2024-01-26,UT44G,120,0,24
2024-01-29,UT44G,120,0,324
2024-01-31,UT44G,120,12,12
2024-02-08,UT44G,120,0,12
2024-02-19,UT44G,120,36,96
2024-02-20,UT44G,120,0,12
2024-02-21,UT44G,120,0,144
2024-02-22,UT44G,120,0,12
2024-02-26,UT44G,120,36,120
2024-02-28,UT44G,120,36,72
2024-03-05,UT44G,120,0,144
2024-03-08,UT44G,120,72,216
2024-03-11,UT44G,120,0,540
2024-03-19,UT44G,120,60,228
2024-03-25,UT44G,120,1584,156
2024-03-26,UT44G,120,0,12
2024-03-27,UT44G,120,0,72
2024-03-28,UT44G,120,216,1416
2024-04-08,UT44G,120,288,0
2024-04-15,UT44G,120,0,24
2024-04-16,UT44G,120,2520,0
2024-04-19,UT44G,120,0,108
2024-04-24,UT44G,120,252,288
2024-04-25,UT44G,120,0,48
2024-04-26,UT44G,120,0,12
2024-04-29,UT44G,120,12,48
2024-04-30,UT44G,120,240,720
2024-05-07,UT44G,120,36,84
2024-05-08,UT44G,120,12,12
2024-05-10,UT44G,120,0,240
2024-05-20,UT44G,120,216,228
2024-05-21,UT44G,120,2964,144
2024-05-22,UT44G,120,12,24
2024-05-23,UT44G,120,36,72
2024-05-24,UT44G,120,0,96
2024-05-28,UT44G,120,192,396
2024-05-29,UT44G,120,24,36
2024-06-04,UT44G,120,12,0
2024-06-12,UT44G,120,2784,96
2024-06-13,UT44G,120,60,120
2024-06-14,UT44G,120,72,252
2024-06-18,UT44G,120,144,180
2024-06-19,UT44G,120,36,180
2024-06-26,UT44G,120,60,204
2024-06-27,UT44G,120,360,720
2024-06-28,UT44G,120,504,1296
2024-07-05,UT44G,120,0,48
2024-07-08,UT44G,120,456,888
2024-07-10,UT44G,120,0,0
2024-07-11,UT44G,120,0,12
2024-07-12,UT44G,120,12,12
2024-07-15,UT44G,120,0,24
2024-07-16,UT44G,120,252,252
2024-07-17,UT44G,120,0,12
2024-07-23,UT44G,120,0,156
2024-07-24,UT44G,120,432,468
2024-07-25,UT44G,120,192,264
2024-07-26,UT44G,120,60,240
2024-07-29,UT44G,120,24,60
2024-07-30,UT44G,120,0,24
2024-07-31,UT44G,120,72,348
2024-08-02,UT44G,120,0,12
2024-08-06,UT44G,120,4176,0
2024-08-07,UT44G,120,0,660
2024-08-08,UT44G,120,0,12
2024-08-09,UT44G,120,0,12
2024-08-14,UT44G,120,0,12
2024-08-15,UT44G,120,0,144
2024-08-19,UT44G,120,0,12
2024-08-20,UT44G,120,0,12
2024-08-21,UT44G,120,24,60
2024-08-22,UT44G,120,0,252
2024-08-23,UT44G,120,372,516
2024-08-26,UT44G,120,0,168
2024-08-27,UT44G,120,0,24
2024-08-28,UT44G,120,36,108
2024-08-29,UT44G,120,60,180
2024-08-30,UT44G,120,12,12
2024-09-02,UT44G,120,12,12
2024-09-04,UT44G,120,0,12
2024-09-09,UT44G,120,0,612
2024-09-12,UT44G,120,24,48
2024-09-16,UT44G,120,12,108
2024-09-17,UT44G,120,0,0
2024-09-18,UT44G,120,0,12
2024-09-23,UT44G,120,0,72
2024-09-24,UT44G,120,120,240
2024-09-25,UT44G,120,144,468
2024-09-26,UT44G,120,0,24
2024-09-30,UT44G,120,432,1596
2024-10-08,UT44G,120,0,576
2024-10-09,UT44G,120,1584,0
2024-10-10,UT44G,120,0,12
2024-10-14,UT44G,120,72,216
2024-10-17,UT44G,120,192,504
2024-10-18,UT44G,120,0,360
2024-10-21,UT44G,120,24,120
2024-10-22,UT44G,120,36,96
2024-10-23,UT44G,120,0,36
2024-10-24,UT44G,120,0,540
2024-10-25,UT44G,120,528,528
2024-10-29,UT44G,120,0,60
2024-10-31,UT44G,120,0,60
2024-11-13,UT44G,120,0,24
2024-11-14,UT44G,120,0,24
2024-11-19,UT44G,120,0,60
2024-11-20,UT44G,120,0,72
2024-11-21,UT44G,120,816,240
2024-11-22,UT44G,120,300,528
2024-11-25,UT44G,120,72,144
2024-11-26,UT44G,120,48,96
2024-11-27,UT44G,120,12,96
2024-11-28,UT44G,120,0,36
2024-11-29,UT44G,120,372,900
2024-12-09,UT44G,120,2088,0
2024-12-11,UT44G,120,0,0
2024-12-12,UT44G,120,72,168
2024-12-13,UT44G,120,0,432
2024-12-14,UT44G,120,48,96
2024-12-16,UT44G,120,0,108
2024-12-18,UT44G,120,0,24
2024-12-20,UT44G,120,0,24
2025-01-13,UT44G,120,48,96
2025-01-17,UT44G,120,24,72
2023-07-18,UT45G,120,5040,0
2023-07-28,UT45G,120,360,1800
2023-08-11,UT45G,120,3888,600
2023-08-14,UT45G,120,600,1200
2023-08-18,UT45G,120,0,12
2023-08-23,UT45G,120,0,12
2023-08-24,UT45G,120,12,12
2023-08-25,UT45G,120,0,300
2023-08-28,UT45G,120,144,300
2023-08-29,UT45G,120,528,1116
2023-08-30,UT45G,120,96,252
2023-08-31,UT45G,120,240,1704
2023-09-01,UT45G,120,360,360
2023-09-14,UT45G,120,0,60
2023-09-20,UT45G,120,12,24
2023-09-21,UT45G,120,0,0
2023-09-22,UT45G,120,0,12
2023-09-27,UT45G,120,0,36
2023-09-28,UT45G,120,0,36
2023-09-29,UT45G,120,144,624
2023-09-30,UT45G,120,0,12
2023-10-02,UT45G,120,12,12
2023-10-06,UT45G,120,3744,0
2023-10-12,UT45G,120,0,108
2023-10-17,UT45G,120,0,12
2023-10-18,UT45G,120,0,120
2023-10-19,UT45G,120,72,312
2023-10-23,UT45G,120,12,36
2023-10-26,UT45G,120,36,96
2023-10-27,UT45G,120,72,132
2023-10-30,UT45G,120,0,60
2023-10-31,UT45G,120,12,24
2023-11-01,UT45G,120,216,72
2023-11-07,UT45G,120,0,24
2023-11-08,UT45G,120,36,36
2023-11-13,UT45G,120,60,60
2023-11-14,UT45G,120,0,60
2023-11-15,UT45G,120,0,0
2023-11-16,UT45G,120,0,12
2023-11-21,UT45G,120,0,864
2023-11-23,UT45G,120,0,24
2023-12-07,UT45G,120,576,0
2023-12-13,UT45G,120,24,96
2023-12-14,UT45G,120,0,36
2023-12-15,UT45G,120,12,24
2023-12-21,UT45G,120,0,48
2024-01-12,UT45G,120,0,12
2024-01-15,UT45G,120,36,84
2024-01-16,UT45G,120,0,12
2024-01-24,UT45G,120,24,48
2024-01-25,UT45G,120,0,24
2024-01-29,UT45G,120,12,48
2024-02-19,UT45G,120,12,24
2024-02-20,UT45G,120,0,12
2024-02-22,UT45G,120,0,12
2024-02-26,UT45G,120,0,24
2024-02-28,UT45G,120,36,72
2024-03-11,UT45G,120,0,528
2024-03-25,UT45G,120,1008,0
2024-03-26,UT45G,120,0,12
2024-03-27,UT45G,120,0,72
2024-03-28,UT45G,120,144,840
2024-04-16,UT45G,120,1296,0
2024-04-19,UT45G,120,0,24
2024-04-24,UT45G,120,252,288
2024-04-25,UT45G,120,0,24
2024-04-26,UT45G,120,0,12
2024-04-30,UT45G,120,12,228
2024-05-07,UT45G,120,36,72
2024-05-10,UT45G,120,0,60
2024-05-13,UT45G,120,120,240
2024-05-20,UT45G,120,84,96
2024-05-21,UT45G,120,1584,120
2024-05-22,UT45G,120,12,24
2024-05-23,UT45G,120,36,36
2024-05-24,UT45G,120,0,72
2024-05-28,UT45G,120,204,420
2024-05-29,UT45G,120,24,48
2024-06-04,UT45G,120,12,0
2024-06-12,UT45G,120,1824,48
2024-06-13,UT45G,120,60,132
2024-06-14,UT45G,120,60,228
2024-06-18,UT45G,120,48,24
2024-06-19,UT45G,120,36,156
2024-06-26,UT45G,120,60,204
2024-06-27,UT45G,120,180,372
2024-06-28,UT45G,120,336,936
2024-07-05,UT45G,120,0,36
2024-07-08,UT45G,120,444,720
2024-07-16,UT45G,120,96,96
2024-07-23,UT45G,120,12,120
2024-07-24,UT45G,120,396,396
2024-07-25,UT45G,120,192,204
2024-07-26,UT45G,120,60,204
2024-07-29,UT45G,120,24,60
2024-07-30,UT45G,120,0,24
2024-07-31,UT45G,120,0,192
2024-08-06,UT45G,120,3168,0
2024-08-07,UT45G,120,0,600
2024-08-08,UT45G,120,0,24
2024-08-09,UT45G,120,0,24
2024-08-15,UT45G,120,0,96
2024-08-19,UT45G,120,0,12
2024-08-21,UT45G,120,0,72
2024-08-22,UT45G,120,0,240
2024-08-23,UT45G,120,336,420
2024-08-26,UT45G,120,0,84
2024-08-27,UT45G,120,0,12
2024-08-28,UT45G,120,60,180
2024-08-29,UT45G,120,0,48
2024-08-30,UT45G,120,24,24
2024-09-02,UT45G,120,24,24
2024-09-04,UT45G,120,0,24
2024-09-09,UT45G,120,0,336
2024-09-12,UT45G,120,0,24
2024-09-16,UT45G,120,24,204
2024-09-23,UT45G,120,24,120
2024-09-24,UT45G,120,24,24
2024-09-25,UT45G,120,120,336
2024-09-26,UT45G,120,0,12
2024-09-30,UT45G,120,168,996
2024-10-08,UT45G,120,0,312
2024-10-09,UT45G,120,1152,0
2024-10-14,UT45G,120,72,144
2024-10-17,UT45G,120,120,276
2024-10-18,UT45G,120,0,144
2024-10-21,UT45G,120,24,84
2024-10-24,UT45G,120,0,336
2024-10-25,UT45G,120,324,324
2024-10-29,UT45G,120,0,24
2024-10-31,UT45G,120,312,156
2024-11-13,UT45G,120,0,12
2024-11-14,UT45G,120,0,24
2024-11-15,UT45G,120,120,240
2024-11-19,UT45G,120,0,120
2024-11-20,UT45G,120,0,60
2024-11-21,UT45G,120,384,96
2024-11-22,UT45G,120,168,312
2024-11-25,UT45G,120,72,144
2024-11-26,UT45G,120,36,72
2024-11-27,UT45G,120,24,120
2024-11-28,UT45G,120,0,48
2024-11-29,UT45G,120,12,72
2024-12-09,UT45G,120,1800,0
2024-12-12,UT45G,120,24,48
2024-12-13,UT45G,120,0,288
2024-12-14,UT45G,120,72,144
2024-12-16,UT45G,120,0,84
2024-12-18,UT45G,120,0,12
2025-01-17,UT45G,120,60,180
2023-07-18,UT46G,120,5040,0
2023-07-28,UT46G,120,288,1440
2023-08-11,UT46G,120,2328,1272
2023-08-14,UT46G,120,480,960
2023-08-18,UT46G,120,0,12
2023-08-23,UT46G,120,0,12
2023-08-24,UT46G,120,108,108
2023-08-25,UT46G,120,0,240
2023-08-28,UT46G,120,24,168
2023-08-29,UT46G,120,336,684
2023-08-30,UT46G,120,108,252
